Frequency,Total,QuantumVacuum,Seismic,Newtonian,SuspensionThermal,Coating,Substrate,ExcessGas
10.114334921197,7.060650819774E-25,3.37649061498771E-25,6.23017347759689E-27,4.35754125671243E-25,3.05611802648747E-25,2.11998995970345E-25,5.75775554628569E-26,2.30093926586407E-25
10.1382749834625,7.02284198853166E-25,3.36769603600862E-25,6.10621821924887E-27,4.32447832869046E-25,3.03523492129319E-25,2.1177031349265E-25,5.75202918586831E-26,2.29039638640597E-25
10.1622717105098,6.98534932939252E-25,3.35895257412902E-25,5.98473291306513E-27,4.29167759737315E-25,3.01451494159664E-25,2.11541884796333E-25,5.74631384335932E-26,2.27990484286215E-25
10.1863252364612,6.94817016790725E-25,3.35026002343314E-25,5.86566818155742E-27,4.25913685097632E-25,2.99395659979047E-25,2.11313709594783E-25,5.74060949262523E-26,2.26946439821118E-25
10.2104356957566,6.91130184577261E-25,3.34161817763814E-25,5.74897563962206E-27,4.22685389772617E-25,2.97355840470241E-25,2.11085787601712E-25,5.7349161075994E-26,2.25907481658156E-25
10.234603223154,6.87474173497307E-25,3.33302683010098E-25,5.63460787444037E-27,4.19482656567234E-25,2.95331889481606E-25,2.10858118531158E-25,5.72923366228191E-26,2.24873586324618E-25
10.2588279537304,6.83848722555078E-25,3.32448577383307E-25,5.52251842578996E-27,4.16305270250243E-25,2.93323661030194E-25,2.10630702097478E-25,5.7235621307394E-26,2.23844730461676E-25
10.2831100228825,6.80253573693547E-25,3.3159948015102E-25,5.41266176675917E-27,4.13153017535798E-25,2.91331011980435E-25,2.10403538015357E-25,5.71790148710487E-26,2.22820890823842E-25
10.3074495663274,6.76688471542222E-25,3.30755370547763E-25,5.30499328485622E-27,4.10025687065211E-25,2.89353801508429E-25,2.10176625999799E-25,5.71225170557754E-26,2.21802044278414E-25
10.3318467201036,6.73153161557592E-25,3.29916227776662E-25,5.19946926350423E-27,4.0692306938883E-25,2.87391886794925E-25,2.09949965766135E-25,5.70661276042264E-26,2.20788167804937E-25
10.3563016205715,6.69647393162654E-25,3.29082031010211E-25,5.09604686391513E-27,4.03844956948103E-25,2.85445130406021E-25,2.0972355703001E-25,5.70098462597131E-26,2.19779238494659E-25
10.3808144044143,6.6617091699832E-25,3.28252759391184E-25,4.99468410733369E-27,4.00791144057763E-25,2.83513393907974E-25,2.094973995074E-25,5.69536727662037E-26,2.18775233549991E-25
10.4053852086387,6.62723485628727E-25,3.27428392034431E-25,4.89533985764447E-27,3.97761426888169E-25,2.81596539548509E-25,2.09271492914596E-25,5.68976068683221E-26,2.17776130283973E-25
10.4300141705756,6.59304855826562E-25,3.26608908026896E-25,4.79797380433433E-27,3.94755603447803E-25,2.79694435680261E-25,2.09045836968211E-25,5.68416483113455E-26,2.16781906119737E-25
10.4547014278811,6.55914783530185E-25,3.25794286429626E-25,4.70254644580257E-27,3.91773473565901E-25,2.77806944931918E-25,2.08820431385178E-25,5.67857968412036E-26,2.15792538589973E-25
10.4794471185371,6.52553029579228E-25,3.24984506278652E-25,4.60901907301189E-27,3.88814838875239E-25,2.75933937755264E-25,2.08595275882753E-25,5.67300522044763E-26,2.14808005336407E-25
10.504251380852,6.4921935534634E-25,3.24179546585869E-25,4.51735375347327E-27,3.85879502795065E-25,2.74075282170595E-25,2.08370370178509E-25,5.66744141483924E-26,2.13828284109266E-25
10.5291143534616,6.45913525160741E-25,3.23379386340435E-25,4.42751331555738E-27,3.82967270514174E-25,2.72230849525255E-25,2.0814571399034E-25,5.66188824208278E-26,2.12853352766756E-25
10.5540361753299,6.42635304936435E-25,3.22584004509821E-25,4.33946133312632E-27,3.80077948974133E-25,2.7040051128909E-25,2.07921307036457E-25,5.65634567703038E-26,2.11883189274542E-25
10.5790169857498,6.39384462845203E-25,3.21793380041169E-25,4.25316211047852E-27,3.77211346852653E-25,2.6858414068512E-25,2.07697149035392E-25,5.65081369459858E-26,2.10917771705226E-25
10.6040569243439,6.36160769176244E-25,3.21007491862025E-25,4.1685806676009E-27,3.74367274547102E-25,2.66781612397439E-25,2.07473239705993E-25,5.64529226976811E-26,2.09957078237829E-25
10.6291561310652,6.32963995801173E-25,3.20226318882083E-25,4.08568272572135E-27,3.71545544158165E-25,2.64992801332038E-25,2.0724957876743E-25,5.63978137758378E-26,2.09001087157277E-25
10.6543147461981,6.29793917199339E-25,3.19449839993735E-25,4.00443469315581E-27,3.68745969473645E-25,2.63217585099439E-25,2.07026165939186E-25,5.63428099315431E-26,2.08049776853887E-25
10.6795329103589,6.26650309838868E-25,3.18678034073862E-25,3.9248036514437E-27,3.65968365952418E-25,2.61455842579982E-25,2.06803000941063E-25,5.62879109165213E-26,2.07103125822859E-25
10.7048107644969,6.23532951410125E-25,3.17910879984877E-25,3.84675734176573E-27,3.63212550708521E-25,2.59707452120671E-25,2.06580083493181E-25,5.62331164831325E-26,2.06161112663763E-25
10.7301484498948,6.20441622852761E-25,3.17148356575588E-25,3.77026415163817E-27,3.60478342495382E-25,2.57972296431992E-25,2.06357413315975E-25,5.61784263843709E-26,2.05223716080038E-25
10.75554610817,6.17376105739132E-25,3.16390442682742E-25,3.69529310187818E-27,3.57765561690206E-25,2.56250256346875E-25,2.06134990130198E-25,5.61238403738633E-26,2.04290914878488E-25
10.7810038812747,6.14336183704038E-25,3.15637117132259E-25,3.62181383383412E-27,3.55074030278485E-25,2.54541214280151E-25,2.05912813656915E-25,5.60693582058673E-26,2.03362687968775E-25
10.8065219114975,6.11321643166689E-25,3.1488835874018E-25,3.54979659687621E-27,3.52403571838661E-25,2.52845056013133E-25,2.05690883617513E-25,5.60149796352697E-26,2.02439014362926E-25
10.8321003414635,6.08332271515992E-25,3.14144146314221E-25,3.4792122361411E-27,3.49754011526926E-25,2.51161666352249E-25,2.05469199733687E-25,5.59607044175853E-26,2.01519873174835E-25
10.8577393141356,6.05367858770658E-25,3.13404458654797E-25,3.41003218052591E-27,3.47125176062156E-25,2.49490933172977E-25,2.05247761727451E-25,5.59065323089546E-26,2.00605243619766E-25
10.8834389728149,6.02428195565449E-25,3.1266927455626E-25,3.34222843092649E-27,3.44516893710998E-25,2.47832742576319E-25,2.05026569321132E-25,5.58524630661428E-26,1.99695105013862E-25
10.9091994611419,5.99513075793806E-25,3.11938572808181E-25,3.2757735487146E-27,3.41928994273078E-25,2.46186985331649E-25,2.04805622237373E-25,5.5798496446538E-26,1.98789436773654E-25
10.9350209230967,5.96622293889919E-25,3.11212332196603E-25,3.21064064444929E-27,3.39361309066357E-25,2.44553550311677E-25,2.04584920199127E-25,5.57446322081496E-26,1.97888218415574E-25
10.9609035030007,5.93755647159262E-25,3.10490531505274E-25,3.14680336681763E-27,3.36813670912624E-25,2.42932330194267E-25,2.04364462929663E-25,5.56908701096067E-26,1.9699142955547E-25
10.9868473455166,5.90912933678996E-25,3.09773149516867E-25,3.08423589180004E-27,3.34285914123122E-25,2.4132321637908E-25,2.04144250152564E-25,5.56372099101565E-26,1.96099049908119E-25
11.0128525956495,5.88093953873631E-25,3.09060165014158E-25,3.02291291205584E-27,3.31777874484305E-25,2.39726102863674E-25,2.03924281591722E-25,5.55836513696629E-26,1.95211059286748E-25
11.0389193987477,5.85298509860515E-25,3.08351556781343E-25,2.96280962652393E-27,3.29289389243741E-25,2.38140884681123E-25,2.03704556971344E-25,5.55301942486047E-26,1.94327437602554E-25
11.0650479005038,5.82526404542729E-25,3.07647303605414E-25,2.90390173023493E-27,3.26820297096133E-25,2.36567455697776E-25,2.0348507601595E-25,5.54768383080743E-26,1.93448164864225E-25
11.0912382469549,5.79777444430599E-25,3.06947384277038E-25,2.84616540432977E-27,3.24370438169492E-25,2.35005715585156E-25,2.03265838450367E-25,5.54235833097756E-26,1.92573221177468E-25
11.117490584484,5.7705143533957E-25,3.06251777592053E-25,2.7895773062809E-27,3.2193965401142E-25,2.33455559262158E-25,2.03046843999738E-25,5.53704290160232E-26,1.91702586744534E-25
11.1438050598205,5.74348186822913E-25,3.05560462352662E-25,2.73411456031198E-27,3.19527787575541E-25,2.31916887848463E-25,2.02828092389514E-25,5.53173751897403E-26,1.90836241863744E-25
11.1701818200411,5.71667508332082E-25,3.04873417368876E-25,2.67975474801148E-27,3.17134683208058E-25,2.30389599217242E-25,2.02609583345459E-25,5.52644215944572E-26,1.89974166929026E-25
11.1966210125706,5.69009212259692E-25,3.04190621459249E-25,2.62647589913697E-27,3.14760186634433E-25,2.28873595550141E-25,2.02391316593644E-25,5.52115679943099E-26,1.89116342429443E-25
11.2231227851827,5.66373111912838E-25,3.03512053452405E-25,2.57425648260556E-27,3.12404144946201E-25,2.2736877835056E-25,2.02173291860452E-25,5.51588141540386E-26,1.88262748948733E-25
11.249687286001,5.6375902216762E-25,3.02837692188345E-25,2.52307539766699E-27,3.10066406587914E-25,2.2587505009049E-25,2.01955508872575E-25,5.51061598389858E-26,1.87413367164838E-25
11.2763146634996,5.61166759874048E-25,3.02167516519721E-25,2.47291196525549E-27,3.07746821344203E-25,2.24392315252222E-25,2.01737967357014E-25,5.50536048150953E-26,1.86568177849451E-25
11.3030050665042,5.58596143072392E-25,3.01501505312607E-25,2.42374591951695E-27,3.05445240326973E-25,2.22920478404613E-25,2.01520667041079E-25,5.50011488489102E-26,1.85727161867555E-25
11.3297586441924,5.56046991288208E-25,3.0083963744816E-25,2.37555739950757E-27,3.03161515962722E-25,2.21459444963264E-25,2.01303607652388E-25,5.49487917075714E-26,1.84890300176964E-25
11.3565755460954,5.5351912589668E-25,3.00181891823727E-25,2.32832694106053E-27,3.0089550197998E-25,2.20009122134661E-25,2.01086788918868E-25,5.48965331588164E-26,1.84057573827868E-25
11.3834559220978,5.51012369665861E-25,2.99528247353942E-25,2.28203546881737E-27,2.98647053396873E-25,2.18569417801539E-25,2.00870210568753E-25,5.48443729709776E-26,1.83228963962384E-25
11.4103999224394,5.4852654621844E-25,2.98878682972027E-25,2.23666428842076E-27,2.96416026508811E-25,2.17140239188366E-25,2.00653872330584E-25,5.47923109129807E-26,1.824044518141E-25
11.4374076977154,5.4606148191126E-25,2.98233177631E-25,2.1921950788649E-27,2.94202278876294E-25,2.15721497630326E-25,2.00437773933209E-25,5.4740346754343E-26,1.81584018707629E-25
11.4644793988774,5.43617003296767E-25,2.97591710304692E-25,2.14860988500102E-27,2.92005669312838E-25,2.14313102194565E-25,2.00221915105784E-25,5.46884802651724E-26,1.80767646058161E-25
11.4916151772345,5.41192939159213E-25,2.96954259989147E-25,2.10589111019428E-27,2.89826057873026E-25,2.12914964849715E-25,2.00006295577771E-25,5.46367112161656E-26,1.79955315371017E-25
11.5188151844537,5.38789119623633E-25,2.96320805703729E-25,2.06402150912903E-27,2.87663305840665E-25,2.1152699824399E-25,1.99790915078938E-25,5.45850393786064E-26,1.79147008241206E-25
11.5460795725612,5.36405375298569E-25,2.95691326492066E-25,2.02298418075984E-27,2.85517275717076E-25,2.10149113541614E-25,1.99575773339356E-25,5.45334645243645E-26,1.78342706352986E-25
11.573408493943,5.34041539774046E-25,2.95065801423741E-25,1.98276256140473E-27,2.83387831209484E-25,2.08781226812812E-25,1.99360870089406E-25,5.44819864258938E-26,1.77542391479418E-25
11.6008021013455,5.31697446941011E-25,2.94444209594869E-25,1.94334041797801E-27,2.81274837219537E-25,2.07423252232143E-25,1.99146205059769E-25,5.44306048562311E-26,1.76746045481936E-25
11.6282605478771,5.29372931834371E-25,2.93826530129532E-25,1.90470184135997E-27,2.79178159831931E-25,2.06075104239962E-25,1.98931777981436E-25,5.43793195889943E-26,1.75953650309905E-25
11.6557839870083,5.2706783196177E-25,2.93212742180912E-25,1.86683123990039E-27,2.77097666303151E-25,2.04736700982162E-25,1.98717588585698E-25,5.43281303983813E-26,1.75165188000191E-25
11.6833725725728,5.2478198529198E-25,2.92602824932373E-25,1.82971333305326E-27,2.75033225050326E-25,2.03407959176386E-25,1.98503636604151E-25,5.42770370591682E-26,1.74380640676725E-25
11.7110264587688,5.22515231441751E-25,2.91996757598547E-25,1.79333314514007E-27,2.7298470564019E-25,2.02088797181036E-25,1.98289921768696E-25,5.42260393467078E-26,1.73599990550076E-25
11.7387458001591,5.20267411185874E-25,2.91394519426592E-25,1.75767599923885E-27,2.7095197877816E-25,2.00779133758956E-25,1.98076443811534E-25,5.41751370369285E-26,1.72823219917021E-25
11.7665307516724,5.18038366260728E-25,2.90796089697056E-25,1.72272751119684E-27,2.6893491629752E-25,1.99478887587325E-25,1.97863202465175E-25,5.41243299063322E-26,1.72050311160116E-25
11.7943814686042,5.15827940772397E-25,2.90201447725212E-25,1.68847358376365E-27,2.66933391148713E-25,1.98187980936347E-25,1.97650197462424E-25,5.40736177319936E-26,1.71281246747275E-25
11.8222981066176,5.13635979504352E-25,2.89610572861916E-25,1.65490040084306E-27,2.64947277388742E-25,1.9690633530995E-25,1.97437428536395E-25,5.40230002915578E-26,1.70516009231343E-25
11.8502808217441,5.11462327904388E-25,2.89023444494979E-25,1.62199442186055E-27,2.62976450170678E-25,1.9563387141738E-25,1.97224895420499E-25,5.39724773632398E-26,1.69754581249677E-25
11.8783297703845,5.09306833564753E-25,2.88440042049839E-25,1.58974237624453E-27,2.6102078573327E-25,1.94370513057591E-25,1.9701259784845E-25,5.39220487258223E-26,1.68996945523725E-25
11.9064451093098,5.07169344845957E-25,2.87860344990931E-25,1.55813125801892E-27,2.59080161390666E-25,1.93116183553762E-25,1.96800535554266E-25,5.38717141586545E-26,1.68243084858606E-25
11.9346269956621,5.05049711478215E-25,2.87284332822611E-25,1.52714832050453E-27,2.57154455522232E-25,1.91870807345273E-25,1.9658870827226E-25,5.38214734416507E-26,1.67492982142699E-25
11.9628755869553,5.02947784406218E-25,2.86711985090171E-25,1.49678107112748E-27,2.55243547562473E-25,1.90634309604791E-25,1.96377115737053E-25,5.3771326355289E-26,1.66746620347221E-25
11.9911910410764,5.00863415909744E-25,2.86143281380931E-25,1.46701726633207E-27,2.53347317991066E-25,1.89406616579206E-25,1.9616575768356E-25,5.37212726806092E-26,1.6600398252582E-25
12.0195735162858,4.98796459212127E-25,2.85578201325153E-25,1.43784490659619E-27,2.51465648322975E-25,1.88187654577929E-25,1.95954633846997E-25,5.36713121992122E-26,1.65265051814162E-25
12.0480231712188,4.96746768789676E-25,2.85016724596978E-25,1.40925223154716E-27,2.49598421098689E-25,1.86977350809E-25,1.95743743962883E-25,5.36214446932578E-26,1.64529811429518E-25
12.076540164886,4.94714200528097E-25,2.84458830915746E-25,1.381227715176E-27,2.47745519874539E-25,1.85775633818718E-25,1.95533087767033E-25,5.35716699454639E-26,1.63798244670362E-25
12.1051246566743,4.92698611239691E-25,2.83904500046506E-25,1.35376006114793E-27,2.45906829213122E-25,1.84582432232301E-25,1.95322664995561E-25,5.35219877391046E-26,1.6307033491596E-25
12.1337768063481,4.90699858949663E-25,2.83353711801462E-25,1.32683819820741E-27,2.44082234673826E-25,1.83397675532839E-25,1.95112475384881E-25,5.34723978580089E-26,1.62346065625967E-25
12.1624967740497,4.88717802815629E-25,2.82806446040373E-25,1.30045127567559E-27,2.42271622803437E-25,1.82221293869012E-25,1.94902518671705E-25,5.34229000865594E-26,1.61625420340021E-25
12.1912847203006,4.86752302916139E-25,2.82262682672062E-25,1.27458865903846E-27,2.40474881126859E-25,1.81053217505983E-25,1.94692794593041E-25,5.33734942096906E-26,1.60908382677349E-25
12.2201408060021,4.84803221059634E-25,2.81722401654842E-25,1.24923992562376E-27,2.38691898137916E-25,1.79893379019826E-25,1.94483302886195E-25,5.33241800128878E-26,1.60194936336359E-25
12.2490651924367,4.82870419390733E-25,2.8118558299784E-25,1.22439486036473E-27,2.36922563290247E-25,1.78741709571801E-25,1.94274043288773E-25,5.32749572821855E-26,1.59485065094244E-25
12.2780580412682,4.80953761704108E-25,2.80652206761562E-25,1.20004345164936E-27,2.35166766988304E-25,1.77598142461578E-25,1.94065015538674E-25,5.32258258041658E-26,1.5877875280659E-25
12.3071195145432,4.79053112829135E-25,2.80122253059044E-25,1.17617588725283E-27,2.33424400578429E-25,1.76462611494151E-25,1.93856219374096E-25,5.31767853659574E-26,1.58075983406974E-25
12.3362497746921,4.77168338608667E-25,2.7959570205649E-25,1.15278255035191E-27,2.3169535634003E-25,1.75335050940204E-25,1.93647654533533E-25,5.3127835755234E-26,1.57376740906574E-25
12.3654489845294,4.75299305514345E-25,2.79072533974403E-25,1.12985401561946E-27,2.29979527476843E-25,1.7421539450329E-25,1.93439320755772E-25,5.30789767602125E-26,1.56681009393778E-25
12.3947173072553,4.73445882077854E-25,2.78552729088206E-25,1.10738104539738E-27,2.28276808108281E-25,1.73103579238842E-25,1.932312177799E-25,5.30302081696524E-26,1.55988773033789E-25
12.4240549064559,4.71607936889404E-25,2.78036267729053E-25,1.08535458594662E-27,2.2658709326088E-25,1.71999540119236E-25,1.93023345345296E-25,5.29815297728536E-26,1.55300016068243E-25
12.4534619461049,4.69785339841739E-25,2.77523130284907E-25,1.06376576377235E-27,2.24910278859817E-25,1.70903213437645E-25,1.92815703191635E-25,5.29329413596556E-26,1.54614722814814E-25
12.4829385905638,4.67977962099338E-25,2.77013297201111E-25,1.04260588202312E-27,2.23246261720528E-25,1.69814536750937E-25,1.92608291058886E-25,5.28844427204357E-26,1.53932877666833E-25
12.5124850045835,4.66185676121219E-25,2.76506748981364E-25,1.02186641696232E-27,2.21594939540405E-25,1.68733448969057E-25,1.92401108687313E-25,5.28360336461077E-26,1.53254465092902E-25
12.5421013533043,4.64408354733772E-25,2.76003466188171E-25,1.00153901451046E-27,2.19956210890575E-25,1.67659887815184E-25,1.92194155817472E-25,5.27877139281208E-26,1.52579469636513E-25
12.571787802258,4.62645871869883E-25,2.75503429444153E-25,9.81615486856938E-28,2.18329975207771E-25,1.66593791872467E-25,1.91987432190217E-25,5.27394833584577E-26,1.51907875915661E-25
12.6015445173678,4.60898102960034E-25,2.75006619432312E-25,9.62087809139856E-28,2.16716132786274E-25,1.65535101695047E-25,1.91780937546687E-25,5.26913417296337E-26,1.5123966862247E-25
12.6313716649497,4.59164923877768E-25,2.74513016896962E-25,9.4294811619241E-28,2.15114584769948E-25,1.64483756899585E-25,1.91574671628323E-25,5.2643288834695E-26,1.50574832522812E-25
12.6612694117135,4.5744621192331E-25,2.7402260264441E-25,9.24188699354688E-28,2.13525233144346E-25,1.63439698916049E-25,1.91368634176852E-25,5.25953244672176E-26,1.4991335245593E-25
12.6912379247634,4.55741844897914E-25,2.73535357543837E-25,9.05802003349355E-28,2.11947980728906E-25,1.62402868423384E-25,1.91162824934297E-25,5.25474484213056E-26,1.49255213334061E-25
12.7212773715992,4.54051702028329E-25,2.7305126252774E-25,8.87780623220161E-28,2.10382731169218E-25,1.61373207950824E-25,1.90957243642971E-25,5.24996604915901E-26,1.48600400142065E-25
12.7513879201173,4.52375663207922E-25,2.72570298592841E-25,8.70117301331707E-28,2.08829388929373E-25,1.60350659770669E-25,1.90751890045479E-25,5.24519604732275E-26,1.47948897937047E-25
12.7815697386113,4.50713609249045E-25,2.72092446800561E-25,8.52804924429551E-28,2.07287859284392E-25,1.59335166618457E-25,1.90546763884716E-25,5.24043481618987E-26,1.47300691847992E-25
12.8118229957733,4.49065422284271E-25,2.71617688277914E-25,8.35836520759168E-28,2.05758048312726E-25,1.58326672846064E-25,1.90341864903872E-25,5.23568233538073E-26,1.4665576707539E-25
12.8421478606945,4.47430984770603E-25,2.71146004217864E-25,8.19205257242751E-28,2.04239862888834E-25,1.57325121621154E-25,1.90137192846421E-25,5.23093858456781E-26,1.46014108890868E-25
12.8725445028666,4.45810180841506E-25,2.70677375880172E-25,8.02904436712605E-28,2.02733210675843E-25,1.56330458775378E-25,1.89932747456133E-25,5.22620354347563E-26,1.45375702636826E-25
12.9030130921822,4.44202894732131E-25,2.70211784592048E-25,7.86927495199983E-28,2.01238000118272E-25,1.55342628346466E-25,1.89728528477067E-25,5.22147719188057E-26,1.44740533726066E-25
12.9335537989361,4.42609012244995E-25,2.697492117485E-25,7.71267999278302E-28,1.99754140434834E-25,1.5436157676555E-25,1.89524535653568E-25,5.21675950961074E-26,1.44108587641432E-25
12.9641667938264,4.41028419935295E-25,2.69289638813155E-25,7.55919643459573E-28,1.98281541611315E-25,1.53387250555942E-25,1.89320768730273E-25,5.21205047654588E-26,1.43479849935444E-25
12.9948522479549,4.39461004594381E-25,2.68833047318749E-25,7.40876247643037E-28,1.96820114393517E-25,1.52419594853938E-25,1.89117227452108E-25,5.20735007261718E-26,1.42854306229937E-25
13.0256103328286,4.37906655075093E-25,2.68379418867705E-25,7.26131754614907E-28,1.95369770280282E-25,1.51458558675502E-25,1.88913911564288E-25,5.20265827780717E-26,1.422319422157E-25
13.0564412203604,4.36365260187486E-25,2.67928735132652E-25,7.11680227598193E-28,1.93930421516576E-25,1.50504088877873E-25,1.88710820812315E-25,5.19797507214959E-26,1.41612743652119E-25
13.0873450828701,4.34836709952295E-25,2.67480977857012E-25,6.97515847851603E-28,1.92501981086649E-25,1.49556133781981E-25,1.88507954941979E-25,5.19330043572924E-26,1.40996696366815E-25
13.1183220930853,4.33320895321078E-25,2.67036128855464E-25,6.83632912316562E-28,1.91084362707264E-25,1.48614642385373E-25,1.88305313699357E-25,5.18863434868186E-26,1.4038378625529E-25
13.1493724241426,4.31817707907661E-25,2.66594170014507E-25,6.7002583131131E-28,1.89677480820996E-25,1.4767956359461E-25,1.88102896830816E-25,5.18397679119399E-26,1.39773999280571E-25
13.1804962495883,4.30327040374372E-25,2.66155083292872E-25,6.56689126271203E-28,1.8828125058959E-25,1.46750847364706E-25,1.87900704083009E-25,5.17932774350285E-26,1.39167321472859E-25
13.2116937433794,4.28848785824131E-25,2.65718850722135E-25,6.43617427534224E-28,1.86895587887397E-25,1.45828442934133E-25,1.87698735202873E-25,5.1746871858962E-26,1.38563738929169E-25
13.2429650798848,4.27382838905053E-25,2.65285454406952E-25,6.30805472170859E-28,1.85520409294866E-25,1.4491230208051E-25,1.87496989937634E-25,5.1700550987122E-26,1.37963237812986E-25
13.2743104338861,4.25929094545868E-25,2.64854876525798E-25,6.18248101857351E-28,1.84155632092113E-25,1.44002375424228E-25,1.87295468034804E-25,5.16543146233929E-26,1.37365804353911E-25
13.3057299805785,4.24487448654143E-25,2.64427099331239E-25,6.05940260791576E-28,1.82801174252542E-25,1.43098614490857E-25,1.8709416924218E-25,5.16081625721605E-26,1.3677142484731E-25
13.3372238955719,4.23057797816788E-25,2.64002105150366E-25,5.93876993650572E-28,1.81456954436538E-25,1.42200970840953E-25,1.86893093307844E-25,5.1562094638311E-26,1.36180085653974E-25
13.368792354892,4.21640039857537E-25,2.6357987638522E-25,5.82053443588952E-28,1.80122891985223E-25,1.41309397741488E-25,1.86692239980164E-25,5.15161106272291E-26,1.35591773199761E-25
13.4004355349809,4.20234072898024E-25,2.63160395513218E-25,5.70464850277358E-28,1.78798906914271E-25,1.40423847388606E-25,1.86491609007792E-25,5.14702103447972E-26,1.35006473975263E-25
13.4321536126985,4.18839796224277E-25,2.62743645087564E-25,5.59106547980127E-28,1.77484919907789E-25,1.39544273499899E-25,1.86291200139665E-25,5.14243935973939E-26,1.34424174535451E-25
13.4639467653233,4.17457109719967E-25,2.62329607737459E-25,5.47973963671437E-28,1.76180852312254E-25,1.3867062963851E-25,1.86091013125003E-25,5.13786601918929E-26,1.3384486149934E-25
13.4958151705533,4.16085913861906E-25,2.61918266168727E-25,5.37062615189087E-28,1.74886626130518E-25,1.37802869204024E-25,1.85891047713312E-25,5.13330099356614E-26,1.33268521549643E-25
13.5277590065074,4.14726110677441E-25,2.61509603163877E-25,5.2636810942521E-28,1.73602164015869E-25,1.36940948337212E-25,1.85691303654379E-25,5.1287442636559E-26,1.32695141432433E-25
13.5597784517257,4.13377602143239E-25,2.6110360158272E-25,5.15886140553134E-28,1.72327389266146E-25,1.36084821104048E-25,1.85491780698275E-25,5.12419581029363E-26,1.321247079568E-25
13.5918736851711,4.12040291321901E-25,2.6070024436243E-25,5.05612488289737E-28,1.71062225817925E-25,1.35234442935016E-25,1.85292478595355E-25,5.1196556143634E-26,1.31557207994518E-25
13.6240448862301,4.10714082089073E-25,2.60299514518052E-25,4.95543016192453E-28,1.6980659824075E-25,1.34389769818509E-25,1.85093397096256E-25,5.11512365679809E-26,1.30992628479704E-25
13.6562922347138,4.0939887900009E-25,2.59901395142648E-25,4.85673669990384E-28,1.68560431731433E-25,1.33550757907837E-25,1.84894535951895E-25,5.11059991857933E-26,1.30430956408484E-25
13.6886159108588,4.08094587346858E-25,2.59505869407727E-25,4.76000475948696E-28,1.67323652108401E-25,1.32717363705305E-25,1.84695894913474E-25,5.10608438073734E-26,1.29872178838658E-25
13.7210160953284,4.06801113350611E-25,2.59112920563416E-25,4.66519539265758E-28,1.66096185806104E-25,1.31889544669208E-25,1.84497473732474E-25,5.10157702435082E-26,1.29316282889366E-25
13.7534929692136,4.05518363789759E-25,2.5872253193873E-25,4.57227042502237E-28,1.64877959869484E-25,1.31067258084049E-25,1.8429927216066E-25,5.0970778305468E-26,1.28763255740757E-25
13.7860467140339,4.04246246068624E-25,2.58334686941822E-25,4.48119244041603E-28,1.63668901948483E-25,1.30250461277934E-25,1.84101289950076E-25,5.09258678050053E-26,1.28213084633656E-25
13.8186775117384,4.02984668639047E-25,2.57949369060228E-25,4.39192476581388E-28,1.62468940292623E-25,1.29439112942574E-25,1.83903526853045E-25,5.08810385543535E-26,1.27665756869235E-25
13.851385544707,4.01733540557525E-25,2.57566561861189E-25,4.30443145654553E-28,1.6127800374563E-25,1.28633171778079E-25,1.83705982622175E-25,5.08362903662256E-26,1.27121259808684E-25
13.8841709957513,4.0049277145717E-25,2.57186248991688E-25,4.21867728180384E-28,1.60096021740114E-25,1.27832596412267E-25,1.8350865701035E-25,5.07916230538132E-26,1.26579580872884E-25
13.9170340481154,3.99262271811084E-25,2.56808414178675E-25,4.13462771044334E-28,1.58922924292299E-25,1.27037346233853E-25,1.83311549770736E-25,5.07470364307846E-26,1.26040707542077E-25
13.9499748854773,3.98041952745604E-25,2.56433041229425E-25,4.05224889706202E-28,1.57758641996809E-25,1.26247380821967E-25,1.83114660656776E-25,5.07025303112846E-26,1.25504627355544E-25
13.9829936919497,3.96831726170866E-25,2.56060114031555E-25,3.9715076683608E-28,1.56603106021503E-25,1.25462660369041E-25,1.82917989422194E-25,5.0658104509932E-26,1.24971327911278E-25
14.0160906520812,3.95631504672805E-25,2.5568961655322E-25,3.89237150977564E-28,1.55456248102363E-25,1.24683145354417E-25,1.82721535820991E-25,5.06137588418195E-26,1.24440796865664E-25
14.0492659508571,3.94441201552518E-25,2.55321532843303E-25,3.81480855237605E-28,1.54318000538426E-25,1.2390879668069E-25,1.8252529960745E-25,5.05694931225117E-26,1.23913021933152E-25
14.0825197737005,3.93260730647122E-25,2.54955847031475E-25,3.73878756002518E-28,1.53188296186778E-25,1.23139575115084E-25,1.82329280536128E-25,5.05253071680441E-26,1.23387990885937E-25
14.1158523064735,3.92090006666728E-25,2.54592543328537E-25,3.66427791679603E-28,1.52067068457583E-25,1.22375442372926E-25,1.82133478361862E-25,5.0481200794922E-26,1.22865691553643E-25
14.149263735478,3.90928944999935E-25,2.54231606026182E-25,3.59124961463879E-28,1.50954251309171E-25,1.21616360515023E-25,1.81937892839766E-25,5.04371738201192E-26,1.22346111822996E-25
14.1827542474571,3.89777461490206E-25,2.53873019497523E-25,3.51967324129414E-28,1.49849779243171E-25,1.20862291237678E-25,1.8174252372523E-25,5.03932260610765E-26,1.21829239637516E-25
14.2163240295956,3.88635472875212E-25,2.53516768196871E-25,3.44951996844754E-28,1.48753587299693E-25,1.20113197295267E-25,1.81547370773923E-25,5.03493573357008E-26,1.21315062997188E-25
